index,facility_name,source_facility_type,odhf_facility_type,provider,unit,street_no,street_name,postal_code,city,province,source_format_str_address,CSDname,CSDuid,Pruid,latitude,longitude,city_lower,solar_potential_score,outage_risk_score,facility_score,final_score,rank
5512,sunnybrook health sciences centre - holland orthopaedic & arthritic centre,hospital - site,Hospitals,Province of Ontario,,43,wellesley street e,M4Y1H1,toronto,on,,Toronto,3520005.0,35,43.66534149,-79.38242888,toronto,0.0014893402435249875,0.3643171645797932,1.0,39.62,342
5513,sunnybrook health sciences centre - holland orthopaedic and arthritic inst.,orthopedic,Hospitals,Public Health Agency of Canada,,43,wellesley st e,M4Y1H1,toronto,on,43 wellesley st. e. toronto on m4y 1h1,Toronto,3520005.0,35,43.6650195,-79.3823361,toronto,0.0014893402435249875,0.316811344922927,1.0,37.72,418
5514,sunnybrook health sciences centre - st. john's rehab,hospital - site,Hospitals,Province of Ontario,,285,cummer avenue,M2M2G1,toronto,on,,Toronto,3520005.0,35,43.78762,-79.403968,toronto,0.00114764072991763,0.3352989053153317,1.0,38.45,386
5515,sunnybrook health sciences centre - women's college hospital,orthopedic,Hospitals,Public Health Agency of Canada,,76,grenville st,M5S1B2,toronto,on,76 grenville st. toronto on m5s 1b2,Toronto,3520005.0,35,43.66171,-79.387745,toronto,0.0030713505146481588,0.2857937411461037,1.0,36.54,473
5516,sunnybrook health sciences centre  reactivation care centre church,active acute hospital,Hospitals,Canadian Institute for Health Information,,,,M9N1N8,toronto,on,,Toronto,,35,43.6548253,-79.388447,toronto,0.0015115066305944143,0.44554674735754896,1.0,42.87,299
5517,sunnybrook health sciences centre  st. johns rehab hospital,active acute hospital,Hospitals,Canadian Institute for Health Information,,,,M2M2G1,toronto,on,,Toronto,,35,43.6548253,-79.388447,toronto,0.0015115066305944143,0.3843819918204234,1.0,40.43,331
5518,sunnybrook health sciences centre  sunnybrook campus,"active acute hospital, long term care",Hospitals,Canadian Institute for Health Information,,,,M4N3M5,toronto,on,,Toronto,,35,43.6548253,-79.388447,toronto,0.0015115066305944143,0.38295553133327886,1.0,40.37,334
5519,sunnycrest nursing home,long-term care home,Nursing and residential care facilities,Province of Ontario,,1635,dundas street e,L1N2K9,whitby,on,,Whitby,3518009.0,35,43.88695065,-78.90906825,whitby,0.2,0.5586622784593211,0.8,49.35,257
5522,sunrise of burlington,retirement home,Nursing and residential care facilities,Province of Ontario,,5401,lakeshore road,L7L6S5,burlington,on,,Burlington,3524002.0,35,43.36880982,-79.72973777,burlington,0.2,0.83881962911756,0.8,60.55,113
5523,sunrise of thornhill,retirement home,Nursing and residential care facilities,Province of Ontario,,484,steeles avenue w,L4J0C7,vaughan,on,,Vaughan,3519028.0,35,43.79523551,-79.43742711,vaughan,0.002117129033178455,0.12092628153078702,0.8,24.91,862
5525,sunrise senior living of erin mills,retirement home,Nursing and residential care facilities,Province of Ontario,,4046,erin mills parkway,L5L2W7,mississauga,on,,Mississauga,3521005.0,35,43.54899385,-79.68808997,mississauga,0.2,0.8804455504773909,0.8,62.22,87
5526,sunrise senior living of mississauga,retirement home,Nursing and residential care facilities,Province of Ontario,,1279,burnhamthorpe road e,L4Y3V7,mississauga,on,,Mississauga,3521005.0,35,43.62096837,-79.60555515,mississauga,0.2,0.7885831253173677,0.8,58.54,158
5527,sunrise senior living of oakville,retirement home,Nursing and residential care facilities,Province of Ontario,,456,trafalgar road,L6J7X1,oakville,on,,Oakville,3524001.0,35,43.45397384,-79.68064656,oakville,0.2,1.0,0.8,67.0,16
5528,sunrise senior living of richmond hill,retirement home,Nursing and residential care facilities,Province of Ontario,,9800,yonge street,L4C0P5,richmond hill,on,,Richmond Hill,3519038.0,35,43.86580402,-79.43672372,richmond hill,0.2,0.24352487280967963,0.8,36.74,466
5529,sunrise senior living of unionville,retirement home,Nursing and residential care facilities,Province of Ontario,,38,swansea road,L3R5K2,markham,on,,Markham,3519036.0,35,43.86308503,-79.29911048,markham,0.2,0.05,0.8,29.0,758
5531,sunrise seniors place,community support service,Ambulatory health care services,Province of Ontario,,75,john street w,L1H1W9,oshawa,on,,Oshawa,3518013.0,35,43.89323215,-78.86458634,oshawa,0.2,0.7073509907950366,0.5,47.79,263
5535,suomi-koti toronto nursing home,long-term care home,Nursing and residential care facilities,Province of Ontario,,795,eglinton avenue e,M4G4E4,toronto,on,,Toronto,3520005.0,35,43.7131299,-79.36614148,toronto,0.00042368447285235934,0.4603624850429472,0.8,38.43,389
5541,supportive housing in peel (s.h.i.p.) css,community support service,Ambulatory health care services,Province of Ontario,,969,derry road e,L5T2J7,mississauga,on,,Mississauga,3521005.0,35,43.6651732,-79.687076,mississauga,0.2,0.9453526578068386,0.5,57.31,172
5547,taddle creek family health team,family health team - contract,Ambulatory health care services,Province of Ontario,,790,bay street,M5G1N8,toronto,on,,Toronto,3520005.0,35,43.66050619,-79.38606199,toronto,0.0030713505146481588,0.35928041719018144,0.5,26.98,815
5548,taibu community health centre,children's treatment centre,Hospitals,Province of Ontario,,1371,nelson road,M1B4Z8,toronto,on,,Toronto,3520005.0,35,43.80929512,-79.22088655,toronto,0.001839729485417638,0.4173279496786001,1.0,41.76,312
5549,tall pines long term care centre,long-term care home,Nursing and residential care facilities,Province of Ontario,,1001,peter robertson boulevard,L6R2Y3,brampton,on,,Brampton,3521010.0,35,43.75057309,-79.74244701,brampton,0.2,0.7439511580684532,0.8,56.76,179
5550,tapestry at village gate west,retirement home,Nursing and residential care facilities,Province of Ontario,,15,summerland terrace,M9A0B5,toronto,on,,Toronto,3520005.0,35,43.64399278,-79.53220393,toronto,0.0017811903283116198,0.38306886787039846,0.8,35.39,519
5560,tendercare living centre,long-term care home,Nursing and residential care facilities,Province of Ontario,,1020,mcnicoll avenue,M1W2J6,toronto,on,,Toronto,3520005.0,35,43.80577041,-79.33598338,toronto,0.038690240504624725,0.36397232016004943,0.8,35.91,500
5561,terrace gardens,retirement home,Nursing and residential care facilities,Province of Ontario,,3705,bathurst street,M6A2E8,toronto,on,,Toronto,3520005.0,35,43.7353822,-79.43311861,toronto,0.0008700061943107603,0.4056164973956876,0.8,36.26,486
5563,terraces of baycrest,retirement home,Nursing and residential care facilities,Province of Ontario,,55,ameer avenue,M6A2Z1,toronto,on,,Toronto,3520005.0,35,43.7286636,-79.44013881,toronto,0.0012926217317278967,0.41042213019751,0.8,36.46,478
5567,the annex,retirement home,Nursing and residential care facilities,Province of Ontario,,123,spadina road,M5R2T1,toronto,on,,Toronto,3520005.0,35,43.671751,-79.405509,toronto,0.0005542539159692335,0.45078801047236183,0.8,38.05,405
5568,the arthritis society,community support service,Ambulatory health care services,Province of Ontario,,393,university avenue,M5G1E6,toronto,on,,Toronto,3520005.0,35,43.65402329,-79.38729799,toronto,0.0015115066305944143,0.33345824553149905,0.5,25.89,843
5569,the baycrest day care centre,community support service,Ambulatory health care services,Province of Ontario,,3560,bathurst street,M6A2E1,toronto,on,,Toronto,3520005.0,35,43.7300765,-79.43421181,toronto,0.001032700729937146,0.42588748450704933,0.5,29.57,733
5570,the beechwood,retirement home,Nursing and residential care facilities,Province of Ontario,,1500,rathburn road e,L4W4L7,mississauga,on,,Mississauga,3521005.0,35,43.62827797,-79.60432645,mississauga,0.00143602172233851,0.9650953308315956,0.8,58.65,154
5573,the briton house,retirement home,Nursing and residential care facilities,Province of Ontario,,720,mount pleasant road,M4S2N4,toronto,on,,Toronto,3520005.0,35,43.70654559,-79.38981869,toronto,0.0006559660734584767,0.3007854126119215,0.8,32.05,646
5575,the canadian hearing society - peel/waterloo region,community support service,Ambulatory health care services,Province of Ontario,,2227,south millway,L5L3R6,mississauga,on,,Mississauga,3521005.0,35,43.54312435,-79.68396367,mississauga,0.2,0.8080972476621544,0.5,51.82,235
5578,the canadian hearing society - toronto,community support service,Ambulatory health care services,Province of Ontario,,271,spadina road,M5R2V3,toronto,on,,Toronto,3520005.0,35,43.67720559,-79.40777439,toronto,0.0007408632488825302,0.45978983468079393,0.5,30.92,696
5580,the canadian hearing society - york region,community support service,Ambulatory health care services,Province of Ontario,,271,spadina road,M5R2V3,toronto,on,,Toronto,3520005.0,35,43.67720559,-79.40777439,toronto,0.0007408632488825302,0.38004756994140826,0.5,27.73,798
5591,the canadian red cross society-community health division - toronto,community support service,Ambulatory health care services,Province of Ontario,,421,dundas street w,M8X1Y6,toronto,on,,Toronto,3520005.0,35,43.65313278,-79.39521489,toronto,0.0010766966308129267,0.4766534779231477,0.5,31.6,667
5595,the carriage house retirement residence,retirement home,Nursing and residential care facilities,Province of Ontario,,60,bond street e,L1G8C9,oshawa,on,,Oshawa,3518013.0,35,43.89926785,-78.86188844,oshawa,0.2,0.5669938484634417,0.8,49.68,255
5597,the central canadian district of the cama in canada  cama woodlands nursing home,long term care,Nursing and residential care facilities,Canadian Institute for Health Information,,,,L7P5A6,burlington,on,,Burlington,,35,43.3255196,-79.7990319,burlington,0.2,0.8600992788008702,0.8,61.4,102
5598,the claremont,retirement home,Nursing and residential care facilities,Province of Ontario,,305,balliol street,M4S3H5,toronto,on,,Toronto,3520005.0,35,43.69894059,-79.38687049,toronto,0.000687695970004077,0.42896469254025593,0.8,37.18,444
5606,the dunfield retirement residence,retirement home,Nursing and residential care facilities,Province of Ontario,,77,dunfield avenue,M4S2H3,toronto,on,,Toronto,3520005.0,35,43.70671009,-79.39470579,toronto,0.0006559660734584767,0.3490614693678682,0.8,33.99,576
5612,the erinview,retirement home,Nursing and residential care facilities,Province of Ontario,,2132,dundas street w,L5K2K7,mississauga,on,,Mississauga,3521005.0,35,43.53474615,-79.66736096,mississauga,0.2,0.9222415218131097,0.8,63.89,73
5613,the first step group home,retirement home,Nursing and residential care facilities,Province of Ontario,,138,janray drive,M1G1Y9,toronto,on,,Toronto,3520005.0,35,43.76899051,-79.22035714,toronto,0.0008427256700261639,0.38001114066363567,0.8,35.23,523
5616,the four villages community health centre,community health centre,Hospitals,Province of Ontario,,1700,bloor street w,M6P4C3,toronto,on,,Toronto,3520005.0,35,43.65535868,-79.45842661,toronto,0.0004377709548944074,0.40914739933297534,1.0,41.38,319
5619,the good neighbours' club,community support service,Ambulatory health care services,Province of Ontario,,170,jarvis street,M5B2B7,toronto,on,,Toronto,3520005.0,35,43.65557079,-79.37433158,toronto,0.0007522838288911854,0.3810015324039157,0.5,27.77,796
5623,the helping hand on rhapsody,retirement home,Nursing and residential care facilities,Province of Ontario,,10,rhapsody crescent,L6P4E7,brampton,on,,Brampton,3521010.0,35,43.78734059,-79.74182051,brampton,0.2,0.7163073153386491,0.8,55.65,195
5625,the heritage nursing home,long-term care home,Nursing and residential care facilities,Province of Ontario,,1195,queen street e,M4M1L6,toronto,on,,Toronto,3520005.0,35,43.66272499,-79.33111227,toronto,0.001066633365705455,0.44404820172684967,0.8,37.8,415
5626,the hospital for sick children (css),community support service,Ambulatory health care services,Province of Ontario,,555,university avenue,M5G1X8,toronto,on,,Toronto,3520005.0,35,43.65710429,-79.38773779,toronto,0.0030713505146481588,0.41245935401973155,0.5,29.11,746
5628,the jewish home for the aged,long-term care home,Nursing and residential care facilities,Province of Ontario,,3560,bathurst street,M6A2E1,toronto,on,,Toronto,3520005.0,35,43.7300765,-79.43421181,toronto,0.001032700729937146,0.30939596341784825,0.8,32.41,635
5630,the kensington,retirement home,Nursing and residential care facilities,Province of Ontario,,25,lakeshore road w,L6K1C6,oakville,on,,Oakville,3524001.0,35,43.44195673,-79.67261076,oakville,0.2,0.9784627481443829,0.8,66.14,38
5631,the kensington gardens,long-term care home,Nursing and residential care facilities,Province of Ontario,,25,brunswick avenue,M5S2L9,toronto,on,,Toronto,3520005.0,35,43.65819899,-79.40343829,toronto,0.0010077302615016334,0.30705024183849944,0.8,32.32,638
